CustomerID,Recency_scaled,Frequency_scaled,Monetary_scaled
12408,-0.5953485042211982,0.09457903022970385,0.09348216120234427
12409,-0.13536064923151048,-0.16525873616450468,1.0044285997799356
12410,2.1645786257169286,-0.2951776193616089,-0.1508602776785984
12412,-0.17535959314365723,-0.16525873616450468,-0.09147264989417268
12413,-0.25535748096795075,-0.16525873616450468,-0.14365095024612298
12414,1.2446029157375529,-0.16525873616450468,-0.16543253562918786
12415,-0.6853461280235285,2.1732811613833722,13.675777129377346
12417,-0.8953405835622991,0.6142545630181209,0.17813638350849165
12418,0.20463037402173703,-0.4250965025587132,-0.15361511562755262
12420,-0.28535668890206084,-0.4250965025587132,-0.1612051115766108
12421,-0.7653440158478221,-0.03533985296740041,-0.13820360603514031
12422,0.03463486239511329,-0.16525873616450468,-0.13859095294675086
12423,-0.9153400555183724,0.4843356798210166,-0.021079027103985588
12424,0.7046171729235716,-0.2951776193616089,-0.03202602962033506
12425,-0.14536038520954717,-0.4250965025587132,-0.14152499449561687
12426,1.0246087242207458,-0.4250965025587132,-0.16317078584645045
12427,-0.7053455999796019,-0.16525873616450468,-0.1361154945231249
12428,-0.6653466560674551,0.6142545630181209,0.6575739102885945
12429,-0.8353421676940789,-0.03533985296740041,0.18941174044703973
12430,-0.49535114444083134,-0.4250965025587132,-0.19949346333664186
12431,-0.5653492962870882,1.3937678622007466,0.4865502312200012
12432,-0.49535114444083134,0.09457903022970385,0.33510315410947145
12433,-0.9153400555183724,0.35441679662391234,1.2607899235791846
12434,-0.07536223336329032,-0.2951776193616089,-0.13830378196055684
12435,-0.1253609132534738,-0.2951776193616089,0.6434858359775182
12436,0.07463380630726006,-0.4250965025587132,-0.17137630720390123
12437,-0.9053403195403357,1.7835245117920593,0.323092060652031
12438,-0.7853434878038954,-0.2951776193616089,0.09551907168581344
12441,2.744563312443056,-0.4250965025587132,-0.20871521380415134
12442,-0.8953405835622991,-0.4250965025587132,-0.20888106061400757
12444,-0.7153453359576386,0.09457903022970385,0.32910818150621185
12445,-0.7053455999796019,-0.4250965025587132,-0.21318417314356597
12446,-0.345355104770281,-0.4250965025587132,-0.11646876941726983
12447,1.5045960511665069,-0.4250965025587132,-0.1749959973089514
12448,-0.4853514084627947,-0.4250965025587132,-0.1780057273347988
12449,-0.7053455999796019,-0.03533985296740041,0.2246836837861957
12450,0.6346190210773148,-0.2951776193616089,-0.20600712462039145
12451,-0.8153426957380054,0.09457903022970385,0.7776803925996475
12452,-0.7553442798697854,-0.2951776193616089,-0.18010719563686975
12453,0.41462482956050756,-0.4250965025587132,-0.1493286990855636
12454,-0.36535457672635435,-0.4250965025587132,0.1646950004492709
12455,-0.1953590650997306,0.2244979134268081,0.0465452878813538
12456,-0.4853514084627947,-0.16525873616450468,0.1260382238968746
12457,-0.26535721694598746,0.35441679662391234,0.03501058660256074
12458,-0.215358537055804,-0.2951776193616089,-0.12258061393351537
12461,0.014635390439039907,-0.2951776193616089,-0.13599528341262507
12462,-0.7353448079137119,-0.2951776193616089,-0.09562327240393043
12463,-0.39535378466046445,-0.03533985296740041,-0.07834960366460886
12464,-0.8253424317160422,0.4843356798210166,-0.09312332653186932
12465,-0.7553442798697854,-0.2951776193616089,-0.1454218379943194
12468,0.9546105723744889,-0.2951776193616089,-0.14682986627934047
12471,-0.9053403195403357,3.34255111015731,1.9745745580153375
12472,-0.6053482401992349,0.35441679662391234,0.5034866410104205
12473,-0.6353474481333451,0.09457903022970385,0.20918535505842242
12474,-0.7553442798697854,1.7835245117920593,0.587186965893435
12475,-0.38535404868242773,-0.4250965025587132,-0.14751551483552464
12476,-0.7653440158478221,0.8740923294123294,0.5306799524976532
12477,-0.6953458640015652,0.2244979134268081,1.2434116266510946
12478,-0.8853408475842623,-0.4250965025587132,-0.15223380092264263
12479,-0.8153426957380054,-0.4250965025587132,-0.1693516404446496
12480,-0.6453471841113817,-0.03533985296740041,0.13723455316092742
12481,-0.6953458640015652,0.7441734462152251,0.3930382309753576
12483,-0.7553442798697854,0.4843356798210166,0.04856216317973969
12484,-0.5953485042211982,0.2244979134268081,0.2758880515299298
12488,-0.8253424317160422,-0.16525873616450468,-0.0834830633092864
12489,2.4345714971239194,-0.4250965025587132,-0.1907525573111317
12490,-0.8753411116062256,0.7441734462152251,0.37501880812460203
12491,-0.5353500883529781,-0.4250965025587132,-0.17678692024223114
12492,-0.29535642488009756,-0.2951776193616089,-0.19873546550099022
12493,0.7346163808576817,-0.2951776193616089,-0.17975435376623602
12494,-0.7653440158478221,0.35441679662391234,-0.08933333735361107
12497,-0.1053614412974004,-0.4250965025587132,-0.11192857386422565
12498,-0.7153453359576386,-0.16525873616450468,-0.18309800354347178
12500,-0.6953458640015652,0.8740923294123294,0.24589092719687247
12501,2.444571233101956,-0.4250965025587132,0.013434918399518695
12502,0.03463486239511329,0.09457903022970385,0.18645877677892836
12504,-0.7453445438917486,-0.2951776193616089,-0.17437713270304492
12506,1.4045986913861401,-0.4250965025587132,-0.21985143751295425
12507,0.41462482956050756,-0.16525873616450468,-0.08279852781894022
12508,-0.6653466560674551,-0.2951776193616089,-0.18374580786116526
12509,1.9145852262660112,-0.4250965025587132,-0.20838685938195275
12510,0.5046224533628378,-0.2951776193616089,-0.11866596138140544
12512,-0.26535721694598746,-0.2951776193616089,-0.21331996717579726
12513,0.20463037402173703,-0.4250965025587132,-0.15988056322943683
12514,1.7445897146393876,-0.4250965025587132,-0.11475798722432332
12515,2.604567008750543,-0.4250965025587132,-0.1853241352193944
12516,-0.14536038520954717,-0.2951776193616089,-0.08199155508641827
12517,-0.6453471841113817,0.09457903022970385,0.04818594692650875
12518,-0.9153400555183724,0.09457903022970385,0.0009129277224539601
12519,-0.28535668890206084,-0.4250965025587132,-0.1912078012388579
12520,-0.13536064923151048,0.09457903022970385,0.06517801000882614
12521,0.5046224533628378,-0.4250965025587132,-0.16128413925110605
12522,-0.5353500883529781,-0.2951776193616089,-0.20658146659277948
12523,-0.7353448079137119,0.8740923294123294,-0.02881928694116853
12524,-0.8353421676940789,0.4843356798210166,0.2712576976440108
12526,-0.9153400555183724,-0.16525873616450468,-0.08147954480095605
12527,-0.1053614412974004,-0.16525873616450468,-0.189218752586421
12528,-0.8353421676940789,0.2244979134268081,-0.012823417783826547
12530,-0.3253556328142076,-0.03533985296740041,-0.04300976330933727
12531,-0.7753437518258587,-0.4250965025587132,-0.21409466099901833
12532,-0.6253477121553084,-0.4250965025587132,-0.18909408921256937
12534,0.3846256216263975,-0.4250965025587132,-0.10679956648289993
12535,-0.0053640815170334765,-0.2951776193616089,-0.14829800011961145
12536,-0.49535114444083134,-0.16525873616450468,1.1746341754576273
12538,-0.6353474481333451,-0.4250965025587132,-0.18752244024936798
12539,-0.7053455999796019,-0.03533985296740041,0.39176154445921607
12540,-0.7253450719356752,1.653605628594955,1.2635024650262963
12541,-0.6253477121553084,-0.16525873616450468,-0.11882067753288209
12544,-0.5653492962870882,-0.4250965025587132,-0.18654850764115183
12545,-0.17535959314365723,-0.2951776193616089,-0.11668247805815841
12546,-0.4553522005286846,-0.2951776193616089,-0.09874987434276374
12547,1.0546079321548558,-0.2951776193616089,-0.20490296330913385
12548,0.7346163808576817,-0.4250965025587132,-0.2174360846445782
12550,-0.13536064923151048,-0.4250965025587132,-0.12064054017794883
12551,2.654565688640726,-0.4250965025587132,-0.20933296534421986
12552,-0.5353500883529781,-0.2951776193616089,-0.1793002229043478
12553,-0.8453419036721156,0.7441734462152251,0.18294260179680863
12556,-0.42535299259457454,-0.2951776193616089,-0.1612974960411616
12557,-0.7653440158478221,0.09457903022970385,1.1066403226140846
12558,-0.8453419036721156,-0.4250965025587132,-0.19798414606036635
12559,2.184578097673002,-0.2951776193616089,-0.16551045023784514
12560,-0.8753411116062256,-0.16525873616450468,0.009496891464811618
12561,2.1045802098487085,-0.4250965025587132,-0.201446893882264
12562,-0.8453419036721156,0.35441679662391234,0.19290008878321047
12564,1.6845912987711673,-0.4250965025587132,-0.1771764932855176
12565,1.9645839061561947,-0.4250965025587132,-0.2117906147144384
12566,-0.06536249738525363,-0.4250965025587132,-0.1888915112300604
12567,-0.6953458640015652,0.7441734462152251,0.8183918886889203
12569,-0.9053403195403357,3.602388876551519,0.23107268169609355
12571,-0.5253503523749414,-0.2951776193616089,-0.17019645741566222
12572,-0.8353421676940789,-0.2951776193616089,-0.11445300718472189
12573,1.3446002755179198,-0.4250965025587132,-0.210163312459339
12574,2.2345767775631855,-0.4250965025587132,-0.20371754819170504
12576,-0.5653492962870882,0.09457903022970385,-0.08157192926550685
12577,-0.5753490322651249,-0.16525873616450468,-0.1582877660153142
12578,-0.7153453359576386,-0.2951776193616089,0.08301489006215612
12579,-0.14536038520954717,-0.4250965025587132,-0.17901082578647784
12580,1.5445949950786537,-0.4250965025587132,-0.1817623245379182
12581,-0.5253503523749414,-0.4250965025587132,-0.20602604673963681
12582,1.4645971072543602,-0.2951776193616089,-0.1711147367319803
12583,-0.8953405835622991,1.3937678622007466,0.5824330616995024
12584,-0.8853408475842623,0.6142545630181209,0.03221901748095378
12585,1.4145984273641767,-0.2951776193616089,-0.0009559098194830748
12586,-0.7553442798697854,-0.4250965025587132,-0.20611175280915983
12587,-0.8453419036721156,-0.4250965025587132,-0.212004323355327
12588,-0.5353500883529781,-0.4250965025587132,-0.2041126865641813
12589,-0.6353474481333451,-0.2951776193616089,-0.1560527298126879
12590,1.1846044998693328,-0.2951776193616089,0.8699246108548531
12591,2.244576513541222,-0.4250965025587132,-0.17762728494989197
12592,-0.0053640815170334765,-0.2951776193616089,-0.17932471035278297
12593,0.16463143010959028,-0.16525873616450468,-0.1814951887368075
12594,-0.5453498243310149,0.7441734462152251,0.14353339273795046
12596,-0.4153532566165378,-0.2951776193616089,-0.15921494985833595
12597,-0.7353448079137119,-0.03533985296740041,0.1961814068735204
12598,-0.8253424317160422,0.4843356798210166,0.10845623592043775
12599,-0.6353474481333451,0.35441679662391234,-0.11309951912576095
12600,-0.6353474481333451,0.7441734462152251,0.06125779212752638
12601,0.9746100443305623,0.09457903022970385,-0.16380189417657454
12602,-0.3353553687922443,-0.4250965025587132,-0.2109892073111063
12603,-0.7053455999796019,-0.4250965025587132,-0.14575464467986984
12604,-0.13536064923151048,-0.2951776193616089,-0.1997405639526693
12607,-0.3253556328142076,-0.4250965025587132,-0.05222260925014303
12609,-0.14536038520954717,-0.16525873616450468,-0.10260664747129969
12610,-0.6953458640015652,0.09457903022970385,0.005660153521358956
12611,-0.4053535206385011,-0.4250965025587132,-0.09520809884637085
12612,-0.18535932912169392,-0.4250965025587132,-0.1496681841661418
12613,-0.3553548407483177,0.09457903022970385,0.14421904129413465
12614,1.8545868103977912,-0.4250965025587132,-0.19290411357591095
12615,-0.9053403195403357,-0.03533985296740041,0.026992060305887466
12616,0.0246351264170766,-0.2951776193616089,-0.14863748520018966
12617,-0.6353474481333451,-0.4250965025587132,-0.18874347347361153
12618,-0.7053455999796019,-0.4250965025587132,-0.20829670104907788
12619,-0.7653440158478221,0.6142545630181209,0.17726151375985405
12620,-0.7753437518258587,-0.16525873616450468,-0.07894732001959406
12621,-0.9053403195403357,2.043362278186268,1.2957179295744103
12622,1.3945989554081033,-0.4250965025587132,-0.2079861556802867
12623,1.8345873384417177,-0.4250965025587132,-0.1940728327057703
12624,0.1346322221754802,-0.2951776193616089,-0.1566704813527564
12625,1.1946042358473694,-0.2951776193616089,0.07069436430176239
12626,-0.6953458640015652,0.6142545630181209,0.5088705404686392
12627,-0.8153426957380054,0.35441679662391234,0.2704574033065166
12628,-0.8853408475842623,-0.16525873616450468,-0.1404942955296647
12630,-0.8253424317160422,-0.2951776193616089,-0.08657516020714291
12631,-0.3553548407483177,-0.4250965025587132,-0.15674060450054797
12633,-0.3353553687922443,-0.03533985296740041,0.012832749781181643
12635,-0.02536355347310686,-0.2951776193616089,-0.04001561620522134
12637,-0.25535748096795075,0.4843356798210166,0.4401298204478247
12638,-0.5953485042211982,-0.4250965025587132,-0.15326895215194664
12639,1.4645971072543602,-0.4250965025587132,-0.1739263410386706
12640,-0.6853461280235285,-0.16525873616450468,-0.09729398422671034
12641,0.22462984597781044,-0.4250965025587132,-0.2073405774942691
12642,-0.6753463920454919,-0.16525873616450468,-0.1152499623247022
12643,0.3546264136922874,0.2244979134268081,0.14424798100592162
12644,0.3746258856483608,-0.4250965025587132,-0.17483794195996089
12645,-0.5853487682431616,-0.03533985296740041,-0.030443249998754075
12646,-0.8753411116062256,-0.2951776193616089,-0.07810584224609532
12647,-0.7053455999796019,1.0040112126094336,0.18634190486594246
12648,0.6246192850992781,-0.4250965025587132,-0.1926314124456104
12649,0.1446319581535169,-0.16525873616450468,-0.15863170335924423
12650,-0.8953405835622991,-0.4250965025587132,-0.19303322921311444
12651,2.4245717611458826,-0.4250965025587132,-0.21534352086921094
12652,2.3845728172337357,-0.4250965025587132,-0.12563264046120529
12653,0.5646208692310579,-0.2951776193616089,0.017938382779910157
12654,-0.8153426957380054,0.09457903022970385,-0.16102813410837494
12656,-0.7553442798697854,0.09457903022970385,0.22288942165540204
12657,-0.8153426957380054,-0.03533985296740041,-0.045135719059843364
12658,-0.7353448079137119,-0.4250965025587132,-0.15167058960863422
12659,-0.6253477121553084,-0.4250965025587132,-0.21782788381954057
12660,-0.8153426957380054,-0.4250965025587132,-0.20075122773353818
12662,-0.9153400555183724,0.8740923294123294,0.20047338874469925
12664,-0.8453419036721156,0.6142545630181209,0.31535291388068604
12665,2.3245744013655156,-0.4250965025587132,-0.2210201566428136
12667,-0.345355104770281,-0.4250965025587132,-0.15900791961247515
12668,-0.8053429597599688,-0.03533985296740041,0.19572838907747017
12669,0.5846203411871314,-0.16525873616450468,0.07739613371212743
12670,-0.8253424317160422,0.09457903022970385,0.10544761896042835
12672,2.374573081255699,-0.4250965025587132,-0.20288831414242386
12673,-0.8753411116062256,-0.2951776193616089,-0.16007757588275598
12674,-0.5353500883529781,-0.03533985296740041,-0.008691717393314178
12676,-0.6753463920454919,0.2244979134268081,-0.07983999882163903
12678,-0.505350880418868,1.0040112126094336,1.734131188764773
12679,-0.3353553687922443,-0.03533985296740041,-0.10414601752520017
12680,-0.9153400555183724,-0.03533985296740041,-0.1319960378568301
12681,-0.7753437518258587,2.303200044580476,1.3066115049305378
12682,-0.8853408475842623,3.4724699933544145,1.138792342409435
12683,-0.8853408475842623,1.3937678622007466,0.7154655775868
12684,-0.8453419036721156,0.35441679662391234,0.026150582532388722
12685,-0.6453471841113817,0.2244979134268081,0.0906471825130568
12686,2.79456199233324,-0.4250965025587132,-0.21811060254238274
12688,0.21463010999977375,-0.4250965025587132,0.3144546697494513
12689,-0.6653466560674551,-0.2951776193616089,-0.0891652644120789
12690,1.1346058199791493,-0.4250965025587132,-0.18473309725943696
12691,-0.6453471841113817,0.2244979134268081,-0.1127411119259374
12693,0.3446266777142507,-0.03533985296740041,-0.13276405328502341
12694,-0.22535827303384068,-0.2951776193616089,-0.13123247469198862
12695,-0.8553416396501522,-0.03533985296740041,-0.16324090899424204
12697,-0.6353474481333451,-0.16525873616450468,-0.12144639984463279
12700,-0.8453419036721156,-0.03533985296740041,0.32182093946507917
12701,-0.1253609132534738,-0.2951776193616089,-0.13924209646195823
12702,-0.7253450719356752,-0.4250965025587132,-0.2036563295706172
12703,-0.215358537055804,-0.4250965025587132,-0.19647148958657693
12704,-0.8553416396501522,0.4843356798210166,0.03251843219136538
12705,-0.7753437518258587,0.6142545630181209,0.5364534249991586
12707,1.9945831140903048,-0.4250965025587132,-0.1608678526277085
12708,-0.6253477121553084,0.7441734462152251,0.0739322728243918
12709,-0.7753437518258587,1.3937678622007466,0.8523671103268513
12710,0.04463459837314998,-0.16525873616450468,-0.10013898050853945
12712,-0.6353474481333451,1.133930095806538,0.2612857408017154
12713,-0.9153400555183724,-0.4250965025587132,-0.13358326974176293
12714,-0.8353421676940789,0.09457903022970385,0.29609464875227937
12715,0.1346322221754802,-0.4250965025587132,-0.1898142428097303
12716,-0.8853408475842623,-0.2951776193616089,-0.11077209845858384
12717,0.5846203411871314,-0.2951776193616089,-0.11327760965983474
12718,-0.215358537055804,-0.4250965025587132,-0.20151367783254165
12719,-0.8753411116062256,-0.2951776193616089,-0.15624529020265518
12720,-0.8953405835622991,2.692956694171789,0.41551214330963443
12721,-0.6053482401992349,0.2244979134268081,0.06761228499644752
12722,-0.07536223336329032,-0.03533985296740041,-0.1169896842294357
12723,-0.8853408475842623,0.09457903022970385,-0.14732740670890915
12724,-0.8753411116062256,-0.03533985296740041,-0.11322974782880241
12725,2.784562256355203,-0.4250965025587132,-0.18041551487398502
12726,-0.6453471841113817,0.35441679662391234,0.06237753636051545
12727,-0.8153426957380054,0.35441679662391234,0.21504564669528867
12728,-0.215358537055804,-0.03533985296740041,-0.13494343619575166
12729,0.21463010999977375,-0.4250965025587132,-0.17760947589648457
12731,-0.6853461280235285,1.0040112126094336,1.8752067183971795
12732,0.8746126845501954,-0.4250965025587132,-0.20173517793429596
12733,1.4145984273641767,-0.4250965025587132,-0.18529630857344537
12734,2.604567008750543,-0.4250965025587132,-0.215744224570877
12735,2.2245770415851487,-0.2951776193616089,-0.14126119789202002
12736,2.4045722891898094,-0.4250965025587132,-0.2019867308136752
12738,2.79456199233324,-0.4250965025587132,-0.21074099362924092
12739,-0.14536038520954717,-0.2951776193616089,-0.11527444977313735
12740,-0.28535668890206084,-0.4250965025587132,-0.18043777619074428
12743,0.41462482956050756,-0.2951776193616089,-0.16791244631616561
12744,-0.4053535206385011,0.35441679662391234,2.1404926040852024
12747,-0.9053403195403357,0.8740923294123294,0.23901106725243368
12748,-0.9153400555183724,26.598031202438975,3.451005191042469
12749,-0.8853408475842623,0.09457903022970385,0.22730940609794642
12750,0.3646261496703241,-0.4250965025587132,-0.19732521108429324
12752,-0.11536117727543709,-0.4250965025587132,0.25801889256729893
12753,-0.6953458640015652,0.2244979134268081,2.1571997223130013
12754,1.4345978993202502,-0.16525873616450468,0.10708271267639348
12755,1.8845860183319012,-0.2951776193616089,0.1962626606796916
12756,-0.05536276140721694,-0.4250965025587132,-0.2155572295100995
12757,-0.7653440158478221,1.133930095806538,0.6440156553163876
12758,0.24462931793388382,-0.2951776193616089,0.08268987483747142
12759,-0.4053535206385011,-0.16525873616450468,-0.05757311673322304
12762,-0.8453419036721156,-0.2951776193616089,-0.01671469595333929
12763,0.4546237734726543,-0.2951776193616089,-0.17303811449997747
12764,2.244576513541222,-0.4250965025587132,-0.039492475261379514
12766,-0.8853408475842623,0.35441679662391234,0.5499593658769811
12769,1.4645971072543602,-0.4250965025587132,-0.1007422621927145
12770,1.1846044998693328,-0.4250965025587132,-0.07760718875068866
12772,-0.3253556328142076,-0.4250965025587132,-0.12869468458143685
12775,-0.7553442798697854,0.09457903022970385,-0.07375709401718049
12778,-0.7253450719356752,0.2244979134268081,-0.13651285902727708
12779,-0.5453498243310149,0.4843356798210166,0.21511910904059417
12781,-0.28535668890206084,-0.2951776193616089,-0.13601086633435655
12782,-0.8753411116062256,0.09457903022970385,0.03141427088010775
12783,-0.9053403195403357,0.2244979134268081,0.019725966515676013
12784,-0.8353421676940789,-0.2951776193616089,-0.16872609744371533
12785,2.714564104508946,-0.4250965025587132,-0.1933103826067668
12787,-0.8253424317160422,-0.16525873616450468,-0.17642406077905576
12789,-0.2753569529240241,-0.4250965025587132,-0.21780896170029523
12790,0.9946095162866356,-0.4250965025587132,-0.19186673621493097
12791,2.814561464289313,-0.4250965025587132,-0.20659482338283505
12792,1.6445923548590207,-0.4250965025587132,-0.18344973234826756
12793,2.4245717611458826,-0.2951776193616089,-0.16731695609285632
12794,-0.39535378466046445,-0.2951776193616089,-0.13226317365794082
12795,-0.7353448079137119,-0.4250965025587132,-0.1801172132294114
12797,2.73456357646502,-0.4250965025587132,-0.1997572599402387
12798,-0.8253424317160422,-0.16525873616450468,0.5485580159869878
12802,0.9446108363964523,-0.4250965025587132,-0.1804400023224202
12808,-0.5553495603090515,-0.16525873616450468,-0.1741990421689711
12809,0.854613212594122,-0.4250965025587132,-0.17356904690468503
12811,1.6845912987711673,-0.16525873616450468,-0.17072627675453184
12812,-0.47535167248475796,-0.4250965025587132,-0.20247202751902635
12814,0.09463327826333344,-0.4250965025587132,-0.21401674639036103
12815,0.5546211332530212,-0.2951776193616089,-0.10966237181813641
12816,0.03463486239511329,-0.2951776193616089,-0.16434284417382372
12817,1.8845860183319012,-0.4250965025587132,-0.20955112624846028
12818,1.6945910347492041,-0.4250965025587132,-0.05638881468163222
12820,-0.8953405835622991,-0.03533985296740041,-0.12314382524752378
12821,1.2146037078034428,-0.4250965025587132,-0.2177121249723926
12822,-0.215358537055804,-0.2951776193616089,-0.12241588018949709
12823,-0.17535959314365723,0.09457903022970385,-0.032188537232677415
12824,-0.3253556328142076,-0.4250965025587132,-0.18383040086485034
12826,-0.8953405835622991,0.35441679662391234,-0.06388642616613958
12827,-0.8653413756281889,-0.16525873616450468,-0.18015394440206411
12828,-0.8953405835622991,0.2244979134268081,-0.11464334144301327
12829,2.444571233101956,-0.2951776193616089,-0.1954196423697035
12830,-0.5453498243310149,0.2244979134268081,0.5304818267784962
12831,1.6945910347492041,-0.4250965025587132,-0.2040959905766119
12832,-0.6053482401992349,-0.2951776193616089,-0.1853987106305378
12833,0.5246219253189112,-0.4250965025587132,-0.1815753294771407
12834,1.9045854902879746,-0.4250965025587132,-0.19326252077573444
12836,-0.3353553687922443,-0.03533985296740041,0.0625177826560986
12837,0.8046145327039386,-0.4250965025587132,-0.2131062585349087
12838,-0.5853487682431616,-0.2951776193616089,-0.15324001244015964
12839,-0.8953405835622991,1.2638489790036422,0.3943293873473928
12840,0.5146221893408744,-0.03533985296740041,0.07547498207580619
12841,-0.8753411116062256,2.692956694171789,0.2162566623269906
12842,-0.22535827303384068,-0.2951776193616089,-0.10348151721993726
12843,-0.26535721694598746,0.4843356798210166,-0.03855972608916795
12844,-0.6353474481333451,-0.2951776193616089,-0.19175097736778302
12845,1.7445897146393876,-0.03533985296740041,-0.18861992316559786
12847,-0.7053455999796019,-0.4250965025587132,-0.13412978506820195
12849,-0.6153479761772717,-0.2951776193616089,-0.1155805428785767
12851,0.04463459837314998,-0.4250965025587132,-0.21336115061180183
12852,2.024582322024415,-0.4250965025587132,-0.19335490524028526
12853,0.4246245655385443,0.2244979134268081,-0.010194356274561946
12854,-0.13536064923151048,-0.16525873616450468,-0.08152518050031247
12855,2.8045617283112767,-0.4250965025587132,-0.2237916905793373
12856,-0.8453419036721156,0.2244979134268081,0.013589634550995353
12857,1.1846044998693328,-0.2951776193616089,-0.10488286710993054
12863,-0.4053535206385011,-0.4250965025587132,-0.1700194799474264
12864,0.4546237734726543,-0.4250965025587132,-0.2116570468138831
12865,-0.6653466560674551,-0.2951776193616089,-0.05347814751536339
12866,1.9045854902879746,-0.4250965025587132,-0.16579873428987713
12867,-0.6653466560674551,0.35441679662391234,0.2182334672552099
12868,0.9346111004184156,0.2244979134268081,-0.049156112866559624
12871,-0.085361969341327,-0.2951776193616089,-0.18566473336581057
12872,2.344573873321589,-0.2951776193616089,-0.16125186034180516
12873,1.8945857543099378,-0.4250965025587132,-0.18640380908221688
12875,0.5046224533628378,-0.2951776193616089,-0.18982871266562382
12876,-0.345355104770281,-0.2951776193616089,0.018847757569524556
12877,-0.8853408475842623,1.0040112126094336,-0.0570911592253858
12878,1.4345978993202502,-0.2951776193616089,-0.13286645534211583
12879,-0.47535167248475796,-0.16525873616450468,-0.16422931145835165
12881,1.8345873384417177,-0.4250965025587132,-0.19486310945072283
12882,-0.8353421676940789,-0.2951776193616089,-0.06518648706487841
12883,-0.6753463920454919,-0.03533985296740041,-0.1497316289189056
12884,-0.04536302542918024,-0.4250965025587132,-0.1936331716997756
12885,-0.29535642488009756,-0.16525873616450468,-0.09722274801308081
12886,-0.24535774498991408,-0.2951776193616089,-0.07460747631738292
12888,1.2146037078034428,-0.2951776193616089,-0.18861658396808398
12890,-0.6853461280235285,-0.4250965025587132,-0.1861010551742914
12891,0.9346111004184156,-0.16525873616450468,-0.19118999218545052
12893,-0.6153479761772717,-0.4250965025587132,-0.20838129405276296
12895,-0.505350880418868,-0.2951776193616089,-0.18653737698277223
12897,1.1246060840011127,-0.2951776193616089,-0.2039345960301075
12901,-0.8353421676940789,3.082713343763102,1.7370340644701763
12902,1.7245902426833142,-0.4250965025587132,-0.21259647438112242
12904,-0.7453445438917486,-0.2951776193616089,-0.17281772746406113
12906,-0.8053429597599688,0.09457903022970385,0.09696160501181131
